group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
announce-response-to-bytes,,,,,61699888.0,ns,10140
announce-response-to-bytes,,,,,62126469.0,ns,10200
announce-response-to-bytes,,,,,59116459.0,ns,10260
announce-response-to-bytes,,,,,63003805.0,ns,10320
announce-response-to-bytes,,,,,60041341.0,ns,10380
announce-response-to-bytes,,,,,66409481.0,ns,10440
announce-response-to-bytes,,,,,60196749.0,ns,10500
announce-response-to-bytes,,,,,63922988.0,ns,10560
announce-response-to-bytes,,,,,60792574.0,ns,10620
announce-response-to-bytes,,,,,64647668.0,ns,10680
announce-response-to-bytes,,,,,61968715.0,ns,10740
announce-response-to-bytes,,,,,65233419.0,ns,10800
announce-response-to-bytes,,,,,71584918.0,ns,10860
announce-response-to-bytes,,,,,66039537.0,ns,10920
announce-response-to-bytes,,,,,63385630.0,ns,10980
announce-response-to-bytes,,,,,68178873.0,ns,11040
announce-response-to-bytes,,,,,65536982.0,ns,11100
announce-response-to-bytes,,,,,67026550.0,ns,11160
announce-response-to-bytes,,,,,69538573.0,ns,11220
announce-response-to-bytes,,,,,66967027.0,ns,11280
announce-response-to-bytes,,,,,67869989.0,ns,11340
announce-response-to-bytes,,,,,82856095.0,ns,11400
announce-response-to-bytes,,,,,82866466.0,ns,11460
announce-response-to-bytes,,,,,72843625.0,ns,11520
announce-response-to-bytes,,,,,72963878.0,ns,11580
announce-response-to-bytes,,,,,71642696.0,ns,11640
announce-response-to-bytes,,,,,69044029.0,ns,11700
announce-response-to-bytes,,,,,72647288.0,ns,11760
announce-response-to-bytes,,,,,67811715.0,ns,11820
announce-response-to-bytes,,,,,72873251.0,ns,11880
announce-response-to-bytes,,,,,69017873.0,ns,11940
announce-response-to-bytes,,,,,75812336.0,ns,12000
announce-response-to-bytes,,,,,71771513.0,ns,12060
announce-response-to-bytes,,,,,75758429.0,ns,12120
announce-response-to-bytes,,,,,70046417.0,ns,12180
announce-response-to-bytes,,,,,73361092.0,ns,12240
announce-response-to-bytes,,,,,73157993.0,ns,12300
announce-response-to-bytes,,,,,78841560.0,ns,12360
announce-response-to-bytes,,,,,71399961.0,ns,12420
announce-response-to-bytes,,,,,74108353.0,ns,12480
announce-response-to-bytes,,,,,74334975.0,ns,12540
announce-response-to-bytes,,,,,74436359.0,ns,12600
announce-response-to-bytes,,,,,77091056.0,ns,12660
announce-response-to-bytes,,,,,73771256.0,ns,12720
announce-response-to-bytes,,,,,73564834.0,ns,12780
announce-response-to-bytes,,,,,79530338.0,ns,12840
announce-response-to-bytes,,,,,84150804.0,ns,12900
announce-response-to-bytes,,,,,75369968.0,ns,12960
announce-response-to-bytes,,,,,77998120.0,ns,13020
announce-response-to-bytes,,,,,76311466.0,ns,13080
announce-response-to-bytes,,,,,75641518.0,ns,13140
announce-response-to-bytes,,,,,79147069.0,ns,13200
