group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
request-from-path,,,,,146066068.0,ns,40224
request-from-path,,,,,172928562.0,ns,40320
request-from-path,,,,,165752589.0,ns,40416
request-from-path,,,,,143803600.0,ns,40512
request-from-path,,,,,181941607.0,ns,40608
request-from-path,,,,,147452984.0,ns,40704
request-from-path,,,,,154784797.0,ns,40800
request-from-path,,,,,156827810.0,ns,40896
request-from-path,,,,,148095061.0,ns,40992
request-from-path,,,,,149545015.0,ns,41088
request-from-path,,,,,150543760.0,ns,41184
request-from-path,,,,,152877621.0,ns,41280
request-from-path,,,,,145639520.0,ns,41376
request-from-path,,,,,157819880.0,ns,41472
request-from-path,,,,,151088583.0,ns,41568
request-from-path,,,,,154122816.0,ns,41664
request-from-path,,,,,179094392.0,ns,41760
request-from-path,,,,,162721220.0,ns,41856
request-from-path,,,,,156747802.0,ns,41952
request-from-path,,,,,165927138.0,ns,42048
request-from-path,,,,,156945055.0,ns,42144
request-from-path,,,,,155697006.0,ns,42240
request-from-path,,,,,155108887.0,ns,42336
request-from-path,,,,,156348019.0,ns,42432
request-from-path,,,,,156446516.0,ns,42528
request-from-path,,,,,158342308.0,ns,42624
request-from-path,,,,,149638663.0,ns,42720
request-from-path,,,,,153102097.0,ns,42816
request-from-path,,,,,163723185.0,ns,42912
request-from-path,,,,,154614881.0,ns,43008
request-from-path,,,,,154978625.0,ns,43104
request-from-path,,,,,160561392.0,ns,43200
request-from-path,,,,,155718030.0,ns,43296
request-from-path,,,,,153327614.0,ns,43392
request-from-path,,,,,169875888.0,ns,43488
request-from-path,,,,,187438928.0,ns,43584
request-from-path,,,,,183389750.0,ns,43680
request-from-path,,,,,172736646.0,ns,43776
request-from-path,,,,,157798563.0,ns,43872
request-from-path,,,,,158013646.0,ns,43968
request-from-path,,,,,169817619.0,ns,44064
request-from-path,,,,,193392991.0,ns,44160
request-from-path,,,,,163443604.0,ns,44256
request-from-path,,,,,159019450.0,ns,44352
request-from-path,,,,,193035854.0,ns,44448
request-from-path,,,,,171531841.0,ns,44544
request-from-path,,,,,167179258.0,ns,44640
request-from-path,,,,,169428429.0,ns,44736
request-from-path,,,,,164647624.0,ns,44832
request-from-path,,,,,166958579.0,ns,44928
request-from-path,,,,,160076138.0,ns,45024
request-from-path,,,,,161452049.0,ns,45120
request-from-path,,,,,195717520.0,ns,45216
request-from-path,,,,,184978373.0,ns,45312
request-from-path,,,,,165920512.0,ns,45408
request-from-path,,,,,170453903.0,ns,45504
request-from-path,,,,,182752796.0,ns,45600
request-from-path,,,,,255054328.0,ns,45696
request-from-path,,,,,179574046.0,ns,45792
request-from-path,,,,,169729870.0,ns,45888
request-from-path,,,,,167663973.0,ns,45984
request-from-path,,,,,169464308.0,ns,46080
request-from-path,,,,,171722944.0,ns,46176
request-from-path,,,,,179353323.0,ns,46272
request-from-path,,,,,172545428.0,ns,46368
request-from-path,,,,,182232591.0,ns,46464
request-from-path,,,,,170394430.0,ns,46560
request-from-path,,,,,164867233.0,ns,46656
request-from-path,,,,,204078875.0,ns,46752
request-from-path,,,,,249860571.0,ns,46848
request-from-path,,,,,180952571.0,ns,46944
request-from-path,,,,,165104953.0,ns,47040
request-from-path,,,,,177541860.0,ns,47136
request-from-path,,,,,175167145.0,ns,47232
request-from-path,,,,,170866548.0,ns,47328
request-from-path,,,,,170061234.0,ns,47424
request-from-path,,,,,181984772.0,ns,47520
request-from-path,,,,,173961532.0,ns,47616
request-from-path,,,,,175267694.0,ns,47712
request-from-path,,,,,175913595.0,ns,47808
request-from-path,,,,,175359257.0,ns,47904
request-from-path,,,,,263983397.0,ns,48000
request-from-path,,,,,199093964.0,ns,48096
request-from-path,,,,,188255812.0,ns,48192
request-from-path,,,,,176831944.0,ns,48288
request-from-path,,,,,171436924.0,ns,48384
request-from-path,,,,,175034998.0,ns,48480
request-from-path,,,,,211671641.0,ns,48576
request-from-path,,,,,173989510.0,ns,48672
request-from-path,,,,,181827649.0,ns,48768
request-from-path,,,,,233884681.0,ns,48864
request-from-path,,,,,238834674.0,ns,48960
request-from-path,,,,,183550980.0,ns,49056
request-from-path,,,,,188780785.0,ns,49152
request-from-path,,,,,176571798.0,ns,49248
request-from-path,,,,,183648766.0,ns,49344
request-from-path,,,,,183030742.0,ns,49440
request-from-path,,,,,178667596.0,ns,49536
request-from-path,,,,,182319114.0,ns,49632
request-from-path,,,,,194763767.0,ns,49728
request-from-path,,,,,186780419.0,ns,49824
request-from-path,,,,,185294247.0,ns,49920
request-from-path,,,,,182270990.0,ns,50016
request-from-path,,,,,197287261.0,ns,50112
request-from-path,,,,,186576212.0,ns,50208
request-from-path,,,,,179298326.0,ns,50304
